name,number_female,number_male,prob_female,prob_male,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
Bennett,223,26493,0,0.9729885580746002,17,193,206,449,1137.5,203,238,69,14,715,525,34,245.5,128,762.5,495,330,198.5,683,550,437,65,874,726.5,669,138,49,551.5,144,225,69,426,20,84,1638,489,285,327,592.5,13,203,147,335.5,931,478,673,7,345.5,1101,29,11
Bennie,7482,45796,0,0.8432592257480773,0,1909.5,1256.5,155.5,813.5,469,47,53,0,762,2693,0,193,0,756.5,614,324,874,1203,81,76,0,461.5,224,541,2241,5,1578,213,94,0,194,507.5,0,940,954,849.5,13,570,5,1583,18,1041,3946.5,0,1208,0,69,157,412,0
Benny,0,41706,0,0.9879249607402064,12,1786,1347,838,4293,582,83,5,0,1110,2256,0,209,36,1458,658,387,1293,1359,90,91,0,841,50,897,1191,21,2061,0,112,0,665,1016,5,2874,1240,1377,107,769,0,922,0,1662,5906,48,974,0,190,65,815,5
Bennye,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Benoit,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benson,0,4070,0,0.9993713064252484,0,10,26,112,770,28,0,0,0,206,67,0,51,135,89,91,32,51,48,29,20,6,75,49,37,5,0,72,19,23,0,5,36,13,538,150,38,49,136,0,46,0,59,270,444,52,0,104,62,17,0
Bentlee,154,1898,0,0.7971976401179941,0,43.5,33.5,6,17,19,0,0,0,70,76,0,41,9,63,137,24,149,23,0,10,0,92,25,104,53,0,66,0,7,0,0,0,0,31,126,55.5,28,68,0,38,0,58,82.5,62,24,0,13,16,60,0
Bentleigh,56,0,0.8779840848806366,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,29,0,0,0,0,0,0,0
Bentley,1265,30797,0,0.9391472647577844,66,463,379,226,717,177,98,0,48,655.5,618,51,297.5,153,474.5,639.5,244.5,618.5,408,268,311,241,526.5,317.5,578.5,264.5,83,576,198,181,165,125,106,152,753,928.5,430.5,371,576.5,51,596,102.5,705.5,1086.5,357.5,346,88,321.5,828,566,74
Bentlie,5,5,0.6424581005586593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
Bently,0,1402,0,0.9652173913043478,0,29,44,0,88,16,0,0,0,42,34,0,47,13,45,94,20,55,44,0,13,0,48,30,71,19,0,51,6,5,0,0,0,5,38,110,39,19,63,0,26,0,60,124,16,12,0,22,48,6,0
Benton,0,3319,0,1,0,99,46,5,281,10,0,0,0,45,146,0,43,0,82,86,43,79,146,0,0,0,19,46,188,131,5,138,0,0,0,0,0,0,45,124,80,0,83,0,5,0,514,633,30,71,0,44,36,16,0
Bentura,0,22,0,0.8958333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Bentzion,0,162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benuel,0,608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0
Benyamin,0,126,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benzion,0,661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berania,20,0,1,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Berdena,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berdia,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berdie,62,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0,0,0,0,0,0,0
Berdina,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berdine,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Berel,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beren,6,0,0,0.8322981366459627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berenice,6062,5,0.9987677831298308,0,0,0,5,303,1442,59,5,0,0,104,82,0,0,5,597,10,5,0,0,5,0,0,10,0,53,0,0,79,0,0,0,22,23,40,275,5,5,33,159,0,0,0,15,1206,0,0,0,64,14,0,0
Berenis,64,0,1,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berenise,299,0,1,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
Bereniz,10,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Berenize,19,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bergen,17,24,0.5653333333333334,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0
Beril,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berish,0,153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berit,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berkeley,310,17,0.5944092827004219,0,0,5,0,0,32,0,0,0,0,15,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,131,15,20,0,10,0,0,0
Berklee,98,0,0.9889624724061812,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,0,0,0,0,0,0
Berkleigh,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Berkley,1594,283,0.5866880146386093,0,0,22,15,21,37,21,0,0,0,36.5,64,0,40,19,22,45,36,22,23,0,0,0,54,17,19.5,0,0,32.5,15,54,0,0,0,6,0,22,78,0,0,0,12,26,39,429,146,164.5,0,10,19.5,0,0
Berl,0,145,0,0.9945175438596492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,550,191,0,0.5384615384615384,0,5,11,15,411,5,0,0,0,5,0,0,0,0,6,0,0,44,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,15,5,5,10,0,0,0,0,29.5,34,38,0,0,0,38,0
Berlinda,120,0,1,0,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
Berline,26,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Berlyn,251,0,0.8960709759188846,0,0,0,0,5,211,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0
Berlynn,55,0,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berma,6,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berna,67,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
Bernabe,0,831,0,1,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0
Bernadean,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernadet,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernadette,47804,0,0.9988725831000208,0,13,326,15,616,4422,942,762,420,141,666,200,742,209,0,3235,444,145,81,1182,2008,1288,444,1876,985,404,108,56,295,198,168,79,3048,1305,16,8174,1826,29,10,6944,285,179,57,17,1687,11,423,97,244,961,16,5
Bernadine,17674,0,1,0,0,76,23,81,608,184,5,5,7,62,32,107,766,5,2638,410,303,112,898,35,324,0,1459,769,615,110,32,108,215,273,0,218,143,0,950,1283,107,27,2347,0,18,122,11,482,0,81,0,254,1157,212,0
Bernard,42,188586,0,0.9950692262593768,52,2280,856,439,6012,988,1216,2510,356,4046,3553,702,3385,163,12863,3769,1916,2277,2873,7470,5798,1535,4994,4409,3681,1413,636,2760,981,2384,850,6568,347,5,14909,9426,704,569,10322,958,2871,1141,1245,3557,96,5689,1300,1154,5728,3368,63
Bernarda,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
Bernardette,6,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardina,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Bernardine,1104,0,1,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,182,5,0,0,26,27,48,0,56,15,0,0,0,0,0,0,0,17,0,0,148,5,0,0,462,0,0,5,0,0,0,0,0,0,65,0,0
Bernardino,0,689,0,1,0,0,0,5,260,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0
Bernardita,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernardo,0,7456,0,1,0,0,0,340,2888,28,5,0,0,321,34,0,0,0,357,0,0,0,0,48,0,0,0,6,0,0,0,20,0,0,0,97,85,5,603,0,0,12,0,0,0,0,0,2569,0,5,0,33,0,0,0
Bernece,5,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berneda,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berneice,1248,0,1,0,0,7,50,0,10,0,0,0,0,0,0,0,103,0,185,104,50,6,0,0,0,0,117,37,80,97,0,11,5,34,0,0,0,0,7,54,76,0,37,0,0,0,10,125,5,0,0,0,38,0,0
Bernell,33,217,0,0.6734871571615151,0,10,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,180,0,0,0,0,0,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0
Bernelle,5,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernerd,0,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernessia,6,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernestine,60,0,1,0,0,0,12,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berneta,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernetha,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0
Bernetta,376,0,1,0,0,5,10,0,0,0,0,0,0,0,0,0,5,0,57,0,0,0,10,0,11,0,38,16,15,0,0,25,0,0,0,5,0,0,8,43,0,0,114,0,0,0,0,6,0,0,0,0,8,0,0
Bernette,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Bernhard,0,268,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,34,0,0,0,0,5,0,0,0,0,0,177,0,0,0,0,0,0,0,0,11,0,0,0,0,21,0,0
Bernhardt,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernice,163496,1762,0.9816131961259079,0,50,3153.5,1781,722,6242,1261,1563,841,198,1612.5,3445,636,3153,499,12027,2340,1658,1465.5,2204.5,3391,2188,882,6240,5248,4309,2788.5,634,2698,1520,1852,369,3715,881,5,12584,6129,1172.5,715,9864,412,2234.5,1124,1682,4075,598,2272,419,1487,6135,1027,144
Bernie,69,4473,0,0.8556778624517829,0,51,37,20,378.5,123,5,0,0,41,40,0,16,0,290,49,23,204,85,20,10,0,205,50,182,11,0,239,5,0,0,38,119.5,0,397,242,63,7,87.5,0,39,0,73,252.5,0,35,0,42,34,140,0
Berniece,6826,0,1,0,0,113,296,0,81,72,0,0,0,20,12,0,521,67,537,387,361,149,51,6,0,0,358,301,598,241,43,77,131,291,0,0,0,0,113,257,326,48,211,0,6,146,98,429,64,44,0,61,298,12,0
Bernina,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernis,0,5,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bernita,1509,0,1,0,0,35,5,0,52,0,0,0,0,28,88,0,192,0,298,20,177,12,51,0,0,0,111,28,80,16,0,11,0,36,0,0,0,0,11,93,5,0,58,0,0,16,16,45,0,5,0,0,20,0,0
Bernyce,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beronica,451,0,1,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0
Berry,5,1979,0,0.9421955688822256,0,172,52,0,114,0,0,0,0,87,419,0,0,0,22,6,0,71,6,0,0,0,11,0,22,71,0,309,0,0,0,0,0,0,0,22,15,0,0,0,167,0,61,170.5,0,11,0,0,0,5,0
Bert,0,23602,0,0.9807506372505932,10,431,433,179,2130,347,31,0,0,513,401,334,484,211,1478,677,352,926,615,132,18,46,1201,449,822,185,182,439,83,181,0,406,83,0,1881,1207,885,278,1048,0,204,57,495,1680,476,271,6,597,450,246,42
Berta,3573,0,1,0,0,148,52,5,629,0,0,0,0,10,186,0,0,0,0,0,5,24,17,0,0,0,5,0,23,16,0,133,0,0,0,0,0,0,71,8,96,0,5,0,0,0,33,2027,0,75,0,5,0,0,0
Bertha,136939,20,0.9955103176354341,0,105,3427.5,3559,1283,6026,1177,1140,378,207,2619,6459,231,1285,314,4220,2325,1391,2203.5,4957,2965,2159,922,3034,1151,2954,5804,436,6924,758,702,428,3062,1286,5,7226,4532,2821,382,9061,553,5176,581,3983,5975.5,255,4387,289,773,1045,2297,119
Berthal,0,5,0,0.7391304347826086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berthe,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bertice,5,0,0.7990867579908676,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bertie,7440,6,0.9409492273730684,0,0,596,353,0,26,0,0,0,0,204,706,0,5,0,47,26,6,505,321,0,71,0,10,0,154,298,0,463,0,0,0,0,0,0,18,86,388,0,8,0,483,0,652,849,0,473,0,0,6,229,0
Bertil,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,15,0,0,5,30,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bertin,0,20,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Bertina,15,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bertis,0,22,0,0.959915611814346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Berton,0,134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,62,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
Bertram,0,3970,0,1,0,5,0,0,266,0,5,6,0,115,17,38,5,0,244,0,0,6,0,320,23,17,93,24,15,0,0,5,0,0,0,306,0,0,1707,117,5,0,513,5,0,0,0,89,0,5,0,0,19,0,0
Bertrand,0,1443,0,1,0,0,0,0,43,0,5,0,0,0,0,0,0,0,16,0,0,13,282,159,0,498,5,0,0,5,0,0,0,0,93,0,0,0,208,6,0,0,5,65,0,0,0,40,0,0,0,0,0,0,0
Berwyn,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Beryl,5561,529,0.811112008398611,0,0,34,7.5,0,413,16,22,8,0,21,60,19,123.5,12,181,35.5,38.5,15,561,253,7,128,135.5,172,50.5,6,17,37,19,34.5,0,216,0,0,441.5,164,24.5,30,397,6,10,52,11.5,133.5,24,66,0,75,74,42.5,0
Beryle,5,0,0.8540372670807453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Besim,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Besnik,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bess,878,0,0.9992996217957696,0,0,5,12,0,5,0,0,0,0,0,7,0,0,0,117,10,0,33,0,0,0,0,0,0,48,11,0,21,0,6,0,10,0,0,213,17,35,0,73,0,0,0,26,201,0,13,0,0,5,10,0
Bessie,102969,5,0.995660245860835,0,27,3772.5,3305,582,1399,506,323,204,70,2186,7509,202,760,215,3075,1377,891,4691,4354,1073,1363,252,1515,366,2641,7299,195,7535,107,517,124,965,767,0,3727,2762,2678,275,3709,68,5604,186,4813,6826,351,4745,70,396,502,2216,106
Bessy,19,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betania,13,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Beth,154910,15,0.9979603107858764,0,118,1223,700,743,6993,1456,2656,662,366,2590,1983,141,3910,706,10310,7688,1774,1894,1426,5196,2055,1115,9505,4950,3253,675,473,2136,752,1704,684,5460,323,65,7137.5,14196,1241,1093,8142.5,642,932,793,1782,4250,1593,2024,381,1900,5871,1790,192
Bethaney,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Bethani,77,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,51,0,0,0,0,0,0,0
Bethania,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bethanie,1241,0,1,0,0,5,10,0,256,5,0,0,0,27,20,0,10,0,35,19,5,26,24,16,5,0,70,0,39,0,0,5,0,0,0,0,0,0,55,130,14,11,53,0,0,0,50,300,0,23,0,18,0,10,0
Bethann,1465,0,1,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,16,11,0,0,0,80,0,0,95,16,0,0,0,0,0,0,0,223,0,0,259,84,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0
Bethanne,395,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,5,0,0,0,0,0,0,0,0,50,0,0,86,16,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0
Bethanny,13,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
